2020-03-13 18:38:30.004 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:39:00.005 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:39:30.001 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:40:00.001 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:40:30.001 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:41:00.001 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:41:30.003 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:42:00.002 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:42:30.001 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:43:00.001 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:43:30.002 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:44:00.002 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:44:30.004 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:45:00.002 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:45:30.002 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:46:00.002 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:46:30.007 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:47:00.003 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:47:30.003 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:48:00.004 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:48:30.004 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:49:00.004 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:49:30.008 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:50:00.008 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:50:30.006 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:51:00.002 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:51:30.008 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:52:00.009 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:52:30.008 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:53:00.002 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:53:30.007 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:54:00.008 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:54:30.005 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:55:00.002 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:55:30.003 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:56:00.001 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:56:30.003 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:57:00.001 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:57:30.002 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:58:00.001 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:58:30.005 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:59:00.001 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 18:59:30.002 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 19:00:00.001 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 19:00:30.004 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 19:01:00.001 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 19:01:30.002 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 19:02:00.002 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 19:02:30.003 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 19:03:00.001 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 19:03:30.005 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 19:04:00.001 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 19:04:30.001 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 19:05:00.030 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
2020-03-13 19:05:22.543 [http-nio-8080-exec-4] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-03-13 19:05:22.544 [http-nio-8080-exec-4] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-03-13 19:05:22.556 [http-nio-8080-exec-4] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 12 ms
2020-03-13 19:05:30.009 [scheduling-1] INFO  com.penghk.fund.roboadvisor.service.impl.WeekInvestServiceImpl - hello
